Sales,Quantity,Profit,Discount,Region,State,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,ï»¿Sales
,8,31.5776,0.2,South,North Carolina,CA-2017-133368,14-01-2017 00:00:00,20-01-2017 00:00:00,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,28027,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776
,2,-4.3792,0.2,South,North Carolina,US-2017-150357,10-10-2017 00:00:00,14-10-2017 00:00:00,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,27405,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608
,3,-2.73,0.7,South,North Carolina,US-2017-150357,10-10-2017 00:00:00,14-10-2017 00:00:00,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,27405,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095
,3,-75.5958,0.2,South,Florida,US-2017-109260,26-09-2017 00:00:00,01-10-2017 00:00:00,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,32303,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
,4,55.0584,0,South,Virginia,CA-2017-139381,18-04-2017 00:00:00,22-04-2017 00:00:00,Standard Class,RF-19840,Roy FranzÃ¶sisch,Consumer,United States,Chesapeake,23320,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
,4,7.9812,0,South,Virginia,CA-2017-139381,18-04-2017 00:00:00,22-04-2017 00:00:00,Standard Class,RF-19840,Roy FranzÃ¶sisch,Consumer,United States,Chesapeake,23320,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
,2,3.9592,0.2,South,North Carolina,CA-2017-162236,04-11-2017 00:00:00,06-11-2017 00:00:00,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,28205,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248
,10,-292.1,0.4,South,North Carolina,CA-2017-162236,04-11-2017 00:00:00,06-11-2017 00:00:00,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,28205,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3
,2,-34.758,0.2,South,North Carolina,CA-2017-162236,04-11-2017 00:00:00,06-11-2017 00:00:00,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,28205,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
,7,-24.6624,0.7,South,North Carolina,US-2017-137295,08-01-2017 00:00:00,13-01-2017 00:00:00,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,27604,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828
,3,5.952,0.2,South,North Carolina,US-2017-137295,08-01-2017 00:00:00,13-01-2017 00:00:00,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,27604,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616
,2,10.8784,0.2,South,North Carolina,US-2017-137295,08-01-2017 00:00:00,13-01-2017 00:00:00,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,27604,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784
,9,6.9795,0.2,South,Tennessee,CA-2017-169334,21-10-2017 00:00:00,24-10-2017 00:00:00,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,38301,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
,9,5.3703,0,South,Arkansas,CA-2017-148684,25-12-2017 00:00:00,29-12-2017 00:00:00,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,72701,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89
,2,171.9914,0,South,Arkansas,CA-2017-148684,25-12-2017 00:00:00,29-12-2017 00:00:00,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,72701,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
,5,137.54,0,South,Arkansas,CA-2017-148684,25-12-2017 00:00:00,29-12-2017 00:00:00,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,72701,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
,3,49.9704,0,South,Arkansas,CA-2017-148684,25-12-2017 00:00:00,29-12-2017 00:00:00,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,72701,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32
,4,10.7136,0,South,Virginia,CA-2017-125843,13-08-2017 00:00:00,16-08-2017 00:00:00,First Class,RF-19840,Roy FranzÃ¶sisch,Consumer,United States,Springfield,22153,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32
,7,51.8,0,South,Virginia,CA-2017-125843,13-08-2017 00:00:00,16-08-2017 00:00:00,First Class,RF-19840,Roy FranzÃ¶sisch,Consumer,United States,Springfield,22153,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6
,4,-26.624,0.7,South,Florida,CA-2017-133872,14-06-2017 00:00:00,17-06-2017 00:00:00,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,33433,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936
,2,2.308,0.2,South,Florida,CA-2017-133872,14-06-2017 00:00:00,17-06-2017 00:00:00,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,33433,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464
,5,18.33,0,South,Virginia,CA-2017-105753,20-10-2017 00:00:00,26-10-2017 00:00:00,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,22204,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1
,7,-255.5875,0.45,South,Florida,CA-2017-118073,12-08-2017 00:00:00,16-08-2017 00:00:00,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,33801,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925
,7,68.6868,0,South,Mississippi,CA-2017-146150,14-02-2017 00:00:00,19-02-2017 00:00:00,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,39212,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18
,3,9.7119,0,South,Georgia,CA-2017-162355,30-06-2017 00:00:00,02-07-2017 00:00:00,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,30328,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97
,7,291.3778,0,South,Georgia,CA-2017-162355,30-06-2017 00:00:00,02-07-2017 00:00:00,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,30328,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86
,3,9.3312,0,South,Arkansas,CA-2017-100307,15-12-2017 00:00:00,19-12-2017 00:00:00,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,72701,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44
,3,-2.7588,0.7,South,Florida,US-2017-139262,21-02-2017 00:00:00,25-02-2017 00:00:00,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,33614,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762
,2,-26.726,0.7,South,Florida,US-2017-139262,21-02-2017 00:00:00,25-02-2017 00:00:00,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,33614,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86
,3,32.4342,0.2,South,Florida,US-2017-139262,21-02-2017 00:00:00,25-02-2017 00:00:00,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,33614,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456
,9,12.744,0,South,Virginia,CA-2017-166380,30-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,22204,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55
,2,26.8752,0,South,Virginia,CA-2017-166380,30-05-2017 00:00:00,03-06-2017 00:00:00,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,22204,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98
,2,3.157,0,South,Virginia,CA-2017-101469,02-07-2017 00:00:00,08-07-2017 00:00:00,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,22204,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7
,7,19.8072,0,South,Alabama,CA-2017-132549,25-11-2017 00:00:00,30-11-2017 00:00:00,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,35810,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36
,3,41.0388,0,South,Georgia,CA-2017-163174,26-08-2017 00:00:00,30-08-2017 00:00:00,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,30605,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54
,4,-199.5076,0.4,South,North Carolina,CA-2017-130820,15-11-2017 00:00:00,15-11-2017 00:00:00,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,27217,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024
,7,9.1938,0,South,Virginia,CA-2017-159765,09-05-2017 00:00:00,12-05-2017 00:00:00,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,24153,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86
,5,2799.984,0,South,Virginia,CA-2017-158841,02-02-2017 00:00:00,04-02-2017 00:00:00,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
,8,18.2,0,South,Virginia,CA-2017-158841,02-02-2017 00:00:00,04-02-2017 00:00:00,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4
,7,7.1022,0,South,Virginia,CA-2017-158841,02-02-2017 00:00:00,04-02-2017 00:00:00,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,22204,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69
,1,8.7032,0,South,Georgia,CA-2017-119074,27-03-2017 00:00:00,31-03-2017 00:00:00,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,31907,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24
,4,11.1776,0,South,Georgia,CA-2017-119074,27-03-2017 00:00:00,31-03-2017 00:00:00,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,31907,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
,2,15.9446,0,South,Georgia,CA-2017-119074,27-03-2017 00:00:00,31-03-2017 00:00:00,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,31907,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54
,7,158.529,0,South,Virginia,CA-2017-102092,09-12-2017 00:00:00,11-12-2017 00:00:00,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,22153,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86
,1,1.2006,0,South,Kentucky,CA-2017-111605,27-12-2017 00:00:00,02-01-2018 00:00:00,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,40214,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61
,5,26.4285,0.2,South,North Carolina,CA-2017-164574,29-07-2017 00:00:00,03-08-2017 00:00:00,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,28205,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76
,3,-20.0904,0.7,South,North Carolina,CA-2017-164574,29-07-2017 00:00:00,03-08-2017 00:00:00,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,28205,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396
,7,694.5015,0,South,Virginia,CA-2017-143805,01-12-2017 00:00:00,03-12-2017 00:00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,23223,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55
,5,11.803,0,South,Virginia,CA-2017-143805,01-12-2017 00:00:00,03-12-2017 00:00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,23223,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7
,7,13.0928,0.2,South,Florida,US-2017-135209,29-12-2017 00:00:00,31-12-2017 00:00:00,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,33178,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408
,6,8.8704,0.2,South,Florida,US-2017-135209,29-12-2017 00:00:00,31-12-2017 00:00:00,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,33178,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344
,5,21.228,0,South,Louisiana,CA-2017-102498,24-07-2017 00:00:00,25-07-2017 00:00:00,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,70506,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2
,4,31.4712,0.2,South,Florida,CA-2017-105662,05-05-2017 00:00:00,09-05-2017 00:00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,32303,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248
,3,19.9665,0.2,South,Florida,CA-2017-105662,05-05-2017 00:00:00,09-05-2017 00:00:00,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,32303,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
,1,635.495,0,South,Georgia,CA-2017-159891,31-01-2017 00:00:00,06-02-2017 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,30318,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99
,8,58.9192,0,South,Georgia,CA-2017-159891,31-01-2017 00:00:00,06-02-2017 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,30318,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36
,2,30.445,0,South,Georgia,CA-2017-162159,16-09-2017 00:00:00,18-09-2017 00:00:00,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,31907,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78
,3,19.755,0.2,South,Florida,CA-2017-145709,04-10-2017 00:00:00,08-10-2017 00:00:00,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Coral Gables,33134,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
,3,2.6028,0.2,South,Florida,CA-2017-145709,04-10-2017 00:00:00,08-10-2017 00:00:00,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Coral Gables,33134,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568
,2,71.2296,0,South,Virginia,CA-2017-157280,05-11-2017 00:00:00,07-11-2017 00:00:00,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,23464,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
,3,18.8937,0,South,Virginia,CA-2017-157280,05-11-2017 00:00:00,07-11-2017 00:00:00,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,23464,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97
,5,75.68,0,South,Virginia,CA-2017-157280,05-11-2017 00:00:00,07-11-2017 00:00:00,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,23464,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
,4,34.9888,0,South,Kentucky,CA-2017-108105,16-02-2017 00:00:00,23-02-2017 00:00:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,42420,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08
,1,2.61,0,South,Kentucky,CA-2017-108105,16-02-2017 00:00:00,23-02-2017 00:00:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,42420,OFF-BI-10002412,Office Supplies,Binders,"Wilson Jones ""Snap"" Scratch Pad Binder Tool for Ring Binders",5.8
,3,-22.6716,0.2,South,North Carolina,CA-2017-124254,12-04-2017 00:00:00,17-04-2017 00:00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,27893,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552
,1,-5.1984,0.2,South,North Carolina,CA-2017-124254,12-04-2017 00:00:00,17-04-2017 00:00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,27893,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984
,3,3.4668,0.2,South,North Carolina,CA-2017-124254,12-04-2017 00:00:00,17-04-2017 00:00:00,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,27893,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272
,3,-3.0366,0.7,South,Tennessee,CA-2017-118934,09-08-2017 00:00:00,14-08-2017 00:00:00,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,37075,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338
,5,-7.92,0.7,South,Tennessee,CA-2017-118934,09-08-2017 00:00:00,14-08-2017 00:00:00,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,37075,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88
,14,147.0896,0,South,Mississippi,CA-2017-140571,15-03-2017 00:00:00,19-03-2017 00:00:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,39212,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76
,2,21.0128,0,South,Mississippi,CA-2017-140571,15-03-2017 00:00:00,19-03-2017 00:00:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,39212,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68
,3,-20.724,0.7,South,Tennessee,CA-2017-118178,19-03-2017 00:00:00,24-03-2017 00:00:00,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,37211,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086
,6,13.8528,0.2,South,Florida,CA-2017-113236,26-05-2017 00:00:00,29-05-2017 00:00:00,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,33445,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704
,2,11.98,0.2,South,Florida,CA-2017-113236,26-05-2017 00:00:00,29-05-2017 00:00:00,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,33445,TEC-AC-10001267,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,47.92
,4,25.2784,0.2,South,Florida,CA-2017-160486,30-12-2017 00:00:00,04-01-2018 00:00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,33407,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224
,1,-1.8295,0.5,South,Tennessee,CA-2017-140977,16-06-2017 00:00:00,19-06-2017 00:00:00,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,37421,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475
,7,59.115,0,South,Alabama,US-2017-102232,05-08-2017 00:00:00,11-08-2017 00:00:00,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,35810,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05
,1,11.2404,0.2,South,Florida,CA-2017-160598,26-08-2017 00:00:00,28-08-2017 00:00:00,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,33142,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008
,5,114.96,0,South,Arkansas,CA-2017-117604,04-09-2017 00:00:00,09-09-2017 00:00:00,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,72401,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5
,5,8.498,0.2,South,Florida,CA-2017-123533,24-11-2017 00:00:00,30-11-2017 00:00:00,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,33012,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92
,4,3.4216,0.2,South,Florida,CA-2017-123533,24-11-2017 00:00:00,30-11-2017 00:00:00,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,33012,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528
